district,LOR,street,LOR_2021,year,month,hour,weekday,category,accident_kind,accident_type,light_condition,car,pedestrian,motorcycle,goods_vehicle,others,road_condition,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84
3,3040614.0,Pankow Zentrum                                                                                      ,3400724.0,2018,7,17,3,3,5,2,0,1,0,0,0,0,0,800024.0285,5834538.645,13.42870519,52.57794361
10,10020413.0,Gut Hellersdorf,10200420.0,2018,8,14,1,3,5,3,0,1,0,0,0,0,0,811990.4124,5830702.916,13.60113012,52.53684342
4,4030725.0,Amtsgerichtsplatz,4300416.0,2018,8,6,5,3,5,2,0,1,0,0,0,0,0,791440.1497,5826079.451,13.29496891,52.5067738
1,1011301.0,Charitéviertel,1100308.0,2018,8,8,5,3,2,6,0,1,0,0,0,0,0,797198.669,5829147.53,13.38230648,52.53116929
8,8010404.0,Rixdorf,8100417.0,2018,8,12,1,3,5,3,0,0,0,0,0,0,0,802279.6093,5823014.796,13.45141606,52.47340777
9,9051801.0,Rahnsdorf/Hessenwinkel,9501838.0,2018,8,22,1,2,3,6,2,1,0,0,0,0,0,821586.8263,5819411.547,13.73124634,52.43010144
2,2010104.0,Wassertorplatz,2100106.0,2018,7,16,3,3,1,5,0,1,0,0,0,0,0,799027.3932,5825500.577,13.40590803,52.49747951
11,11030619.0,Fennpfuhl Ost,11300620.0,2018,8,6,5,3,0,1,0,0,0,0,0,0,0,803829.6642,5829048.638,13.47967139,52.52662756
4,4051653.0,Prager Platz,4501152.0,2018,8,16,5,3,5,2,0,1,0,0,0,0,0,793992.3865,5824447.343,13.3310244,52.49077345
6,6020301.0,Alt-Lankwitz,6200311.0,2018,8,23,5,3,0,6,2,1,0,0,0,0,1,795771.8478,5818998.544,13.35232757,52.44096773
1,1022202.0,Heidestraße                                                                                         ,1200624.0,2018,8,15,7,3,5,2,0,1,0,0,0,0,0,795658.7704,5829733.22,13.36019274,52.5372569
4,4041137.0,Flinsberger Platz,4400727.0,2018,8,13,5,3,5,3,0,1,0,0,0,0,0,791675.569,5823747.436,13.2963857,52.48574171
4,4030931.0,Breitscheidplatz,4501042.0,2018,7,13,3,3,2,6,0,1,0,0,0,0,0,793516.4028,5825504.45,13.32496549,52.50050611
1,1011202.0,Unter den Linden Nord,1100206.0,2018,8,13,7,3,5,2,0,1,0,0,0,0,0,797199.138,5827496.139,13.38083762,52.5163662
5,5010311.0,Eiswerder,5100313.0,2018,8,12,7,3,5,3,0,1,0,0,0,0,0,785409.9684,5830167.564,13.20987429,52.54661562
12,12103117.0,Letteplatz,12100101.0,2018,8,13,7,3,5,3,0,1,0,0,0,0,0,795863.1829,5832638.216,13.36578618,52.56318641
7,7040403.0,Manteuffelstraße                                                                                    ,7400824.0,2018,7,6,3,3,6,7,0,0,1,0,0,0,0,797638.8061,5821576.154,13.38201035,52.46306044
1,1011306.0,Heine-Viertel Ost,1100313.0,2018,8,18,4,3,5,3,0,0,0,0,0,0,0,800062.7935,5826416.979,13.4219402,52.50512531
11,11030721.0,Rüdigerstraße,11300722.0,2018,7,12,3,3,2,2,0,1,0,0,0,0,0,804299.1407,5828380.004,13.48595856,52.52037305
11,11010204.0,Falkenberg Ost,11100203.0,2018,7,11,3,3,5,3,0,1,0,0,0,0,0,806820.9875,5833813.188,13.52802814,52.56765263
1,1011302.0,Oranienburger Straße                                                                                ,1100309.0,2018,8,6,4,3,2,6,0,1,0,0,0,0,0,797612.9358,5828616.316,13.38792003,52.52618158
9,9031101.0,Grünau,9301126.0,2018,7,10,3,3,0,2,0,1,0,0,0,0,0,811253.2731,5817645.062,13.57810925,52.42024773
4,4010103.0,Paul-Hertz-Siedlung,4100102.0,2018,7,20,3,3,0,7,1,0,0,0,0,0,0,791132.802,5829159.266,13.29314899,52.53454823
7,2020203.0,Viktoriapark,2200207.0,2018,8,10,7,3,5,2,0,1,0,0,0,0,0,797066.997,5824720.482,13.37641953,52.49155739
1,1033202.0,Humboldthain Süd,1300835.0,2018,8,17,4,3,5,2,0,1,0,0,0,0,0,797703.5773,5829653.351,13.39018086,52.53542782
4,4031032.0,Halensee,4500937.0,2018,8,17,4,3,5,2,0,1,0,0,0,0,0,790986.1886,5824832.941,13.28720999,52.49584116
6,6010102.0,Schloßstraße                                                                                        ,6100102.0,2018,8,17,4,3,5,2,0,1,0,0,0,0,0,793834.8014,5820511.53,13.32524297,52.45557537
8,8010404.0,Rixdorf,8100415.0,2018,8,22,7,2,0,7,2,0,0,0,0,0,0,802057.0854,5823469.673,13.44856183,52.47760799
9,9041601.0,Müggelheim,9401635.0,2018,7,18,2,3,4,6,0,0,0,0,0,0,0,818016.2843,5818651.879,13.67818476,52.42538162
2,2030302.0,Lausitzer Platz,2300316.0,2018,8,5,7,2,5,2,0,1,0,0,0,0,0,801428.2984,5826066.122,13.4416801,52.50122787
7,7040401.0,Neu-Tempelhof,7400721.0,2018,7,8,2,3,3,6,0,0,0,0,0,0,0,798778.9969,5823942.192,13.40086256,52.4836467
4,4030621.0,Spreestadt,4300620.0,2018,7,16,2,3,5,2,0,0,0,1,0,0,0,793880.4454,5826962.743,13.3316004,52.51338303
1,1011302.0,Oranienburger Straße                                                                                ,1100309.0,2018,8,17,6,3,3,6,0,1,0,0,0,0,0,797965.0294,5828533.62,13.39302053,52.52524801
1,1033101.0,Soldiner Straße                                                                                     ,1300732.0,2018,8,16,6,3,5,2,0,1,0,0,0,0,0,797676.2378,5832855.153,13.39264921,52.56414275
9,9020802.0,Köllnische Vorstadt                                                                                 ,9200819.0,2018,8,17,6,3,5,3,0,1,0,0,0,0,0,810275.199,5819575.623,13.56556381,52.43810431
2,2050802.0,Boxhagener Platz,2500833.0,2018,7,16,2,3,4,1,0,1,0,0,0,0,0,802108.6187,5827150.967,13.45265649,52.51057515
4,4030620.0,Alt-Lietzow,4300619.0,2018,8,12,4,3,5,2,0,1,0,0,0,0,0,792638.1331,5827087.061,13.31345539,52.51516545
1,3071536.0,Teutoburger Platz,3701556.0,2018,8,11,4,3,5,3,0,1,0,0,0,0,0,799081.8404,5829023.217,13.40987361,52.52902504
11,11040925.0,Victoriastadt,11400927.0,2018,8,10,4,3,5,2,0,1,0,0,0,0,0,803410.9094,5826628.472,13.47131083,52.50516938
3,3061435.0,Conrad-Blenkle-Straße,3601452.0,2018,8,20,6,3,5,3,1,0,0,1,0,0,0,801613.7125,5829357.155,13.44738657,52.53062324
9,9041501.0,Altstadt Kietz,9401534.0,2018,7,17,2,2,4,6,0,0,0,0,0,0,0,810833.647,5820306.656,13.57443262,52.44433848
11,11040926.0,Weitlingstraße,11400931.0,2018,8,13,6,3,5,2,0,1,0,0,0,0,0,805565.9933,5827271.318,13.50355375,52.5097282
8,8010302.0,Bouchéstraße,8100313.0,2018,8,11,7,3,1,5,0,1,0,0,0,0,0,801968.4306,5824594.721,13.44827947,52.48774095
2,2050802.0,Boxhagener Platz,2500833.0,2018,8,16,7,3,1,5,0,0,0,0,0,1,0,802333.3715,5827096.712,13.45590887,52.50996435
8,8010303.0,Donaustraße,8100314.0,2018,8,14,4,3,3,5,0,0,0,0,0,1,0,801244.8453,5823811.898,13.4369477,52.48112405
6,6030609.0,Augustaplatz,6300633.0,2018,8,9,4,3,3,6,0,0,0,0,1,0,0,793142.4845,5818164.812,13.31302446,52.4349093
11,11030618.0,Fennpfuhl West,11300617.0,2018,8,8,4,3,6,4,0,0,1,0,0,0,0,803031.2387,5829185.236,13.46806282,52.52829623
5,5010103.0,Amorbacher Weg,5100105.0,2018,8,14,4,3,5,3,0,1,0,0,0,0,0,784409.091,5831050.278,13.19591031,52.55505349
6,6040809.0,Thielallee,6400843.0,2018,8,13,6,2,5,2,0,1,0,0,0,0,0,791101.0957,5819247.768,13.28402414,52.44570844
2,2050801.0,Traveplatz,2500830.0,2018,7,20,2,3,5,3,1,1,0,0,0,0,0,802696.6051,5827351.466,13.46147642,52.51204626
1,1011105.0,Nördlicher Landwehrkanal                                                                            ,1100102.0,2018,8,16,7,2,0,7,0,0,0,0,0,0,0,796090.961,5826216.009,13.36341536,52.50549377
12,12224230.0,Heiligensee,12400618.0,2018,8,10,4,2,5,2,0,1,0,0,0,0,0,787344.963,5837836.655,13.24497983,52.61435509
1,1011201.0,Wilhelmstraße                                                                                       ,1100205.0,2018,7,19,2,3,5,3,0,1,0,0,0,0,0,797157.6352,5826452.467,13.37929592,52.50703345
1,1011301.0,Charitéviertel,1100308.0,2018,7,19,2,3,4,2,0,1,0,0,0,0,0,797560.3386,5828206.481,13.38678032,52.52253662
2,2050802.0,Boxhagener Platz,2500834.0,2018,8,12,6,3,5,3,0,0,0,0,0,0,0,803252.3241,5826574.597,13.46893244,52.50477468
3,3040818.0,Pankow Süd                                                                                          ,3400831.0,2018,8,1,4,2,0,1,2,0,0,0,0,0,0,799961.7942,5833858.139,13.4271739,52.57187839
1,1011303.0,Alexanderplatzviertel,1100310.0,2018,7,14,2,3,5,2,0,0,0,0,1,0,0,799594.9464,5828255.708,13.41672333,52.52186378
11,11051229.0,Rummelsburg,11501238.0,2018,8,11,6,3,5,3,0,1,0,0,0,0,0,804759.3465,5825398.817,13.48999118,52.49339702
11,11030721.0,Rüdigerstraße,11300722.0,2018,8,15,4,2,0,1,0,0,0,0,0,0,0,804270.4991,5827838.454,13.48504245,52.51553533
4,4030518.0,Tegeler Weg,4300517.0,2018,8,12,7,3,0,7,0,1,0,0,0,0,0,791543.5128,5828035.045,13.29820108,52.52425023
5,5010311.0,Eiswerder,5100313.0,2018,8,11,4,3,2,6,0,0,0,0,0,1,0,785389.2636,5830610.596,13.20995054,52.55059862
6,6030607.0,Goerzwerke,6300631.0,2018,7,12,2,3,5,2,0,0,0,0,0,1,0,790821.5361,5815581.551,13.27673409,52.41298875
6,6040703.0,Nikolassee,6400737.0,2018,8,10,6,3,5,3,0,1,0,0,0,0,0,786576.9283,5817919.472,13.21650194,52.43618918
8,8040934.0,Vogelviertel Nord,8401140.0,2018,8,10,4,2,0,7,0,0,0,0,0,0,0,803085.8451,5819436.098,13.4600012,52.44088519
3,3061126.0,Arnimplatz,3601141.0,2018,8,10,7,3,5,3,0,1,0,0,0,0,0,799220.1336,5831773.676,13.4143833,52.55360275
12,12214125.0,Waldidyll/Flughafensee,12200412.0,2018,7,12,2,3,4,6,0,0,0,0,0,0,0,790967.506,5833827.196,13.29481066,52.57648386
8,8010118.0,Silbersteinstraße,8100104.0,2018,8,7,6,3,2,6,0,0,0,0,1,0,0,800822.8699,5822577.938,13.42963975,52.47029626
4,4041136.0,Hagenplatz,4400728.0,2018,8,9,4,1,3,2,0,0,0,0,1,0,0,789617.2306,5823355.486,13.2658174,52.48332355
4,4051655.0,Babelsberger Straße,4501153.0,2018,7,11,2,3,5,7,0,1,0,0,0,0,0,794155.3468,5824090.758,13.33310288,52.48748906
3,3051022.0,Hansastraße,3501038.0,2018,8,21,3,3,0,2,1,1,0,0,0,0,0,803675.203,5832011.683,13.48010966,52.55327037
1,1011402.0,Arkonaplatz,1100416.0,2018,8,8,6,2,3,6,0,0,0,0,0,1,0,798795.0232,5829697.445,13.40626422,52.53522579
10,10010207.0,Marzahner Promenade,10100210.0,2018,8,15,3,3,5,2,0,1,0,0,0,0,0,808832.5403,5831785.379,13.55572593,52.54834272
11,11030721.0,Rüdigerstraße,11300725.0,2018,8,5,6,3,0,1,1,1,0,0,0,0,0,805154.4337,5827552.117,13.49776579,52.51247522
2,2020203.0,Viktoriapark,2200208.0,2018,8,19,3,3,5,2,0,1,0,0,0,0,0,797841.0088,5824926.909,13.3879706,52.492986
7,7040401.0,Neu-Tempelhof,7400721.0,2018,7,9,2,3,5,2,0,1,0,0,0,0,0,798741.9674,5823946.932,13.40032313,52.48370945
4,4030929.0,Hindemithplatz,4501040.0,2018,8,20,5,3,3,6,0,0,0,0,0,0,0,792396.004,5825696.51,13.30867586,52.50282939
9,9051901.0,Dammvorstadt,9501939.0,2018,8,19,3,3,5,2,0,1,0,0,0,0,0,810269.7148,5821458.38,13.56723183,52.45498015
8,8010406.0,Treptower Straße Nord,8100419.0,2018,7,23,1,3,5,3,2,1,0,0,0,0,0,802382.7977,5824029.199,13.45385046,52.48244281
1,1011304.0,Karl-Marx-Allee,1100311.0,2018,8,6,5,3,6,4,0,0,1,0,0,0,0,799859.1913,5828614.747,13.42093003,52.52493674
7,7070707.0,Wittelsbacherstraße                                                                                 ,7601548.0,2018,8,16,5,2,2,6,0,0,0,0,0,0,0,800694.3523,5813334.38,13.41944244,52.38751243
7,7030303.0,Grazer Platz,7300619.0,2018,8,19,5,3,0,2,0,1,0,0,0,0,0,795243.0007,5822261.7,13.34745521,52.47050569
6,6030503.0,Zehlendorf Mitte                                                                                    ,6300526.0,2018,8,13,5,3,1,5,0,0,0,0,0,1,0,789459.3901,5817461.902,13.25838985,52.43056899
3,3071537.0,Kollwitzplatz,3701555.0,2018,8,10,1,3,5,3,0,0,0,1,0,0,0,799256.2326,5830052.7,13.41336357,52.53815707
1,1011302.0,Oranienburger Straße                                                                                ,1100309.0,2018,7,20,1,3,5,2,0,1,0,0,0,0,0,798871.6369,5828554.599,13.40636298,52.52493984
4,4030931.0,Breitscheidplatz,4501042.0,2018,7,20,1,3,6,4,1,0,1,0,0,0,0,793926.1415,5825855.242,13.3312939,52.50343025
2,2030301.0,Oranienplatz,2300314.0,2018,8,17,3,3,5,2,0,1,0,0,0,0,0,799948.2895,5826085.13,13.41995931,52.50221377
6,6010102.0,Schloßstraße                                                                                        ,6100102.0,2018,8,12,5,3,2,6,0,0,0,0,0,1,0,793720.8382,5821024.835,13.32402222,52.46023822
8,8010301.0,Reuterkiez,8100312.0,2018,7,19,1,3,6,4,0,0,1,0,0,0,0,801466.989,5824429.702,13.44076762,52.48653897
1,1011306.0,Heine-Viertel Ost,1100313.0,2018,7,17,1,3,5,2,0,1,0,0,0,0,0,800077.1882,5826454.975,13.42218589,52.50545797
1,1033202.0,Humboldthain Süd,1300835.0,2018,7,16,1,3,2,6,0,1,0,0,0,0,0,797821.0033,5830253.544,13.39244492,52.54074362
9,9041301.0,Kietzer Feld/Nachtheide                                                                             ,9401329.0,2018,8,16,3,3,1,5,0,1,0,0,0,0,0,812210.0499,5818373.575,13.59281296,52.4262313
3,3071638.0,Winsstraße,3701659.0,2018,8,8,5,3,1,5,0,1,0,0,0,0,0,799989.4366,5829407.602,13.42355943,52.53197173
1,1044201.0,Reinickendorfer Straße                                                                              ,1401045.0,2018,8,7,5,3,5,3,0,0,0,0,0,1,0,796466.6269,5831941.932,13.37404046,52.55661675
4,4020209.0,Eichkamp,4200207.0,2018,7,11,1,3,4,6,0,1,0,0,0,0,0,789413.0663,5824708.659,13.26399452,52.49556342
8,8010303.0,Donaustraße,8100314.0,2018,8,15,3,3,5,2,0,1,0,0,0,0,0,801016.1576,5823905.202,13.43367463,52.48208647
1,1011301.0,Charitéviertel,1100308.0,2018,7,11,1,3,1,5,0,1,0,0,0,0,0,796416.2588,5829387.134,13.37101975,52.53374312
8,8010117.0,Schillerpromenade,8100103.0,2018,8,15,3,3,3,6,0,1,0,0,0,0,0,800677.6533,5822973.371,13.42786478,52.47392062
2,2050801.0,Traveplatz,2500830.0,2018,8,15,3,3,1,5,0,1,0,0,0,0,0,802630.7436,5827375.232,13.46053048,52.51229582
9,9041601.0,Müggelheim,9401635.0,2018,8,20,5,3,5,2,0,1,0,0,0,0,0,817329.2072,5816867.315,13.66642192,52.40978993
2,2050802.0,Boxhagener Platz,2500833.0,2018,8,13,3,3,0,1,0,0,0,0,0,0,0,802394.9074,5827077.867,13.45679571,52.50976134
5,5030832.0,Rohrdamm,5300841.0,2018,8,16,5,3,4,6,0,0,0,0,0,1,0,789515.0286,5829457.419,13.26962466,52.538083
2,2050801.0,Traveplatz,2500831.0,2018,8,18,5,3,1,5,0,1,0,1,0,0,0,803255.4386,5827387.748,13.46971897,52.51206107
7,7010102.0,Nollendorfplatz,7100102.0,2018,7,15,7,3,6,6,0,0,1,0,0,0,0,795032.038,5825762.726,13.34745753,52.50200405
7,7060603.0,Marienfelde Nordost,7601238.0,2018,7,15,7,3,0,3,0,0,0,1,0,0,0,798666.2025,5816279.343,13.3923549,52.41502017
1,1011104.0,Körnerstraße                                                                                        ,1100104.0,2018,8,13,3,3,5,2,0,1,0,0,0,0,0,796252.4569,5825960.788,13.36556069,52.50311828
9,9010401.0,Johannisthal West,9100407.0,2018,8,16,5,3,1,5,0,0,0,0,0,1,0,806360.0149,5821015.231,13.50946854,52.45321378
2,2030401.0,Reichenberger Straße,2300417.0,2018,8,15,5,3,5,7,0,1,0,0,1,0,0,800573.1965,5825705.504,13.42879529,52.49846721
6,6020304.0,Kaiser-Wilhelm-Straße                                                                               ,6200314.0,2018,7,10,7,3,6,4,0,0,1,0,0,0,0,794771.8475,5817728.422,13.3365383,52.43012163
9,9052001.0,Köpenick Nord                                                                                       ,9502043.0,2018,8,14,5,3,2,7,0,1,0,0,0,0,0,810320.3773,5823209.504,13.56960303,52.47064436
9,9051901.0,Dammvorstadt,9501939.0,2018,7,10,7,3,5,3,0,0,0,0,0,1,0,809945.2174,5821592.516,13.56259612,52.45636633
1,1011303.0,Alexanderplatzviertel,1100310.0,2018,8,14,5,3,0,1,0,0,0,0,0,0,0,799480.0507,5828849.429,13.41556963,52.52724868
6,6010209.0,Feuerbachstraße                                                                                     ,6100209.0,2018,7,7,7,3,6,4,0,0,1,0,0,0,0,794502.9352,5821449.748,13.33587505,52.46362643
7,7070702.0,Alt-Lichtenrade/Töpchiner Weg,7601443.0,2018,8,14,5,3,5,3,0,1,0,0,0,0,0,800042.6868,5814359.157,13.41081287,52.39705548
2,2030302.0,Lausitzer Platz,2300316.0,2018,7,17,7,3,6,4,0,0,1,0,0,0,0,801181.4606,5825953.271,13.43795263,52.50035265
2,2040502.0,Friedenstraße,2400521.0,2018,8,9,3,3,5,2,0,1,0,0,0,0,0,800463.057,5828234.979,13.42946107,52.52120033
11,11040925.0,Victoriastadt,11400927.0,2018,7,1,7,3,5,2,2,1,0,0,0,0,0,803707.3198,5826284.579,13.47535084,52.50192225
2,2010103.0,Moritzplatz,2100105.0,2018,8,13,5,3,0,7,0,0,0,0,0,0,0,799078.6833,5825673.131,13.40681626,52.4989981
6,6020305.0,Gemeindepark Lankwitz,6200315.0,2018,8,15,5,3,5,2,0,1,0,0,0,0,0,795447.9708,5817834.48,13.34654776,52.43070766
3,3040818.0,Pankow Süd                                                                                          ,3400828.0,2018,8,15,5,2,5,3,0,1,0,0,0,0,0,800069.5807,5832592.142,13.42761446,52.56047155
1,1011204.0,Leipziger Straße                                                                                    ,1100207.0,2018,8,8,5,3,2,2,0,1,0,0,0,0,0,798693.2242,5827088.175,13.4024244,52.51189316
3,3061228.0,Erich-Weinert-Straße,3601245.0,2018,8,14,5,3,5,2,0,1,0,0,0,0,0,800938.789,5831179.531,13.4391176,52.5473305
3,3061434.0,Anton-Saefkow-Park,3601451.0,2018,8,8,5,3,1,5,0,1,0,0,0,0,0,801263.1179,5829684.997,13.44253096,52.53375561
1,1022106.0,Elberfelder Straße                                                                                  ,1200522.0,2018,8,19,1,3,5,2,0,1,0,0,0,0,0,793694.7658,5827999.626,13.32978749,52.52277817
7,7050502.0,Fritz-Werner-Straße                                                                                 ,7501133.0,2018,8,15,7,3,1,5,0,1,0,0,0,0,0,797953.1172,5818019.668,13.38345118,52.43100906
1,1011304.0,Karl-Marx-Allee,1100311.0,2018,8,8,5,3,5,2,0,1,0,0,0,0,0,800189.5458,5828453.118,13.42563889,52.52330622
9,9020601.0,Schnellerstraße                                                                                     ,9200613.0,2018,8,7,5,3,5,2,0,1,0,0,0,0,0,807998.7235,5820988.083,13.53348271,52.45204965
8,8010404.0,Rixdorf,8100415.0,2018,8,19,7,3,2,6,1,1,0,0,0,0,0,801667.1957,5823730.188,13.44307415,52.48015852
3,3050923.0,Weißenseer Spitze,3500934.0,2018,8,7,5,3,5,2,0,0,0,0,0,1,0,800208.1617,5832144.47,13.4292477,52.55638259
7,7010102.0,Nollendorfplatz,7100102.0,2018,8,6,5,2,5,3,0,0,0,0,0,0,0,795616.7384,5824975.978,13.35534811,52.49463503
4,4020313.0,Königin-Elisabeth-Straße,4200311.0,2018,8,6,6,3,5,2,0,1,0,0,0,0,0,790305.8068,5826019.544,13.27825053,52.50684154
12,12103115.0,Breitkopfbecken,12100103.0,2018,8,15,5,3,5,2,0,1,0,0,0,0,0,796298.4374,5833956.814,13.37336643,52.57476949
12,12214424.0,Scharnweberstraße                                                                                   ,12200309.0,2018,8,14,5,3,5,2,0,1,0,0,0,0,0,793148.703,5832637.256,13.32585489,52.56464613
9,9031202.0,Schmöckwitz/Rauchfangswerder,9301228.0,2018,8,11,1,3,4,6,0,0,0,0,0,0,0,816984.0396,5812871.116,13.65758518,52.37418145
11,11040926.0,Weitlingstraße,11400931.0,2018,8,14,6,3,5,2,0,1,0,0,0,0,0,806700.5561,5826908.017,13.51988425,52.50583557
3,3061228.0,Erich-Weinert-Straße,3601245.0,2018,8,12,5,3,2,6,0,1,0,0,0,0,0,800605.0518,5831002.03,13.43405005,52.54592377
2,2020204.0,Urbanstraße,2200210.0,2018,8,17,1,3,5,2,0,1,0,0,0,0,0,798491.8426,5825234.498,13.39780401,52.49538763
2,2010101.0,Askanischer Platz,2100101.0,2018,8,2,7,3,5,3,2,1,0,0,0,0,0,797623.1885,5825589.043,13.38536334,52.49904008
4,4051446.0,Preußenpark,4501043.0,2018,8,16,6,3,2,7,0,1,0,0,0,0,0,792378.653,5825113.271,13.30790891,52.49761008
3,3061126.0,Arnimplatz,3601141.0,2018,8,11,4,3,0,3,0,0,0,0,0,1,0,799195.086,5831606.819,13.4138646,52.5521209
1,1011302.0,Oranienburger Straße                                                                                ,1100309.0,2018,8,20,6,3,6,4,1,0,1,0,0,0,0,798635.384,5828817.921,13.40312749,52.5274296
2,2050803.0,Stralauer Kiez,2500836.0,2018,8,9,4,3,5,2,0,1,0,0,0,0,0,803251.4652,5826004.197,13.46840039,52.49966275
5,5030730.0,Zitadellenweg,5300735.0,2018,8,19,6,3,5,3,0,1,0,0,0,0,0,786451.0257,5831101.381,13.22599047,52.55444149
1,1011401.0,Invalidenstraße                                                                                     ,1100415.0,2018,8,19,4,3,2,6,0,0,0,0,0,0,0,798290.2862,5829368.48,13.3985496,52.53255355
2,2020205.0,Chamissokiez,2200211.0,2018,8,17,4,3,0,2,0,1,0,0,0,0,0,798250.0921,5824522.282,13.39361605,52.48913565
1,1011402.0,Arkonaplatz,1100416.0,2018,8,11,4,2,0,1,0,0,0,0,0,0,0,798557.9718,5829217.779,13.40234885,52.53105617
9,9051801.0,Rahnsdorf/Hessenwinkel,9501838.0,2018,8,17,4,2,0,1,0,0,0,0,0,0,0,816884.7522,5821243.203,13.66405565,52.44925761
3,3030715.0,Heinersdorf,3300516.0,2018,8,7,6,3,5,3,0,0,0,0,0,0,0,800433.5676,5832620.964,13.43299382,52.56052919
3,3050923.0,Weißenseer Spitze,3500934.0,2018,8,17,4,3,1,5,0,0,0,0,0,1,0,801196.7293,5831816.889,13.44348813,52.55290063
1,1022206.0,Lüneburger Straße                                                                                   ,1200628.0,2018,8,12,4,2,0,1,0,0,0,0,0,0,0,796185.2989,5828458.056,13.366797,52.5255404
9,9020701.0,Adlershof West,9200715.0,2018,8,17,4,3,5,2,0,1,0,0,0,0,0,808529.5465,5819080.842,13.53950844,52.43465756
9,9020601.0,Schnellerstraße                                                                                     ,9200613.0,2018,8,17,1,3,1,5,0,1,0,0,0,0,0,806410.8887,5821451.958,13.5106156,52.45709938
12,12304313.0,Borsigwalde,12500825.0,2018,8,16,4,3,5,2,0,1,0,0,0,0,0,791485.276,5834331.952,13.3028736,52.58073176
3,3061332.0,Helmholtzplatz,3601348.0,2018,8,11,7,3,1,5,0,1,0,0,0,0,0,799818.8787,5830279.993,13.4218396,52.53988512
1,1011401.0,Invalidenstraße                                                                                     ,1100415.0,2018,8,16,4,3,0,1,0,0,0,0,0,0,0,797976.7559,5829308.351,13.39388721,52.53218606
6,6010209.0,Feuerbachstraße                                                                                     ,6100209.0,2018,8,12,6,2,5,2,0,1,0,0,0,0,0,794444.0952,5821518.645,13.33507224,52.46427577
