OBJECTID;LAND;BEZ;LOR;LOR_ab_2021;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;USTRZUSTAND;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84
143567;11;1;1011101;1100101;2020;9;21;7;3;2;5;2;0;1;0;0;0;0;1;794480,0566;5826092,239;13,33964059;52,50525611
143568;11;8;8020622;8200726;2020;9;15;3;3;5;3;0;1;1;0;0;0;0;0;801245,4448;5819770,981;13,43330933;52,44490376
143569;11;1;1033202;1300835;2020;9;15;4;3;2;7;0;1;1;0;0;0;0;0;797261,8859;5829749,466;13,38377402;52,53653046
143570;11;2;2050801;2500831;2020;9;16;6;2;6;4;0;0;1;1;0;0;0;0;803120,3812;5827108,09;13,46748023;52,5096296
143571;11;5;5030832;5300841;2020;9;20;2;3;0;7;2;1;0;0;0;0;0;0;789667,618;5829233,852;13,2716733;52,53599761
143572;11;4;4030415;4300412;2020;9;17;3;3;1;5;0;1;1;0;0;0;0;0;790653,1259;5827350,37;13,28451582;52,51858751
143573;11;1;1044101;1400938;2020;9;13;6;3;5;2;0;1;1;0;0;0;0;1;794402,8698;5830548,728;13,3424521;52,54524727
143574;11;4;4030931;4501042;2020;9;18;2;3;1;5;1;1;1;0;0;0;0;0;794108,7338;5825965,223;13,33407337;52,50431777
143575;11;3;3050923;3500934;2020;9;7;3;3;0;7;0;1;0;1;0;0;0;0;801185,5494;5831980,644;13,44347229;52,55437456
143576;11;6;6010208;6100208;2020;10;21;6;3;5;7;2;0;1;0;0;0;0;0;794748,2301;5820259,524;13,33842439;52,45282445
143577;11;11;11040926;11400929;2020;10;16;4;3;0;1;0;1;0;0;0;0;0;1;804787,4252;5826285,917;13,49121518;52,50133204
143578;11;1;1044103;1400942;2020;10;18;3;2;5;2;0;0;1;0;0;0;1;0;794490,3273;5830675,284;13,34385028;52,54633449
143579;11;8;8010303;8100314;2020;10;18;3;3;5;3;2;0;1;0;0;0;1;1;800680,0821;5824253,344;13,42905465;52,48539214
143580;11;2;2010101;2100101;2020;10;16;6;3;2;6;0;0;1;0;0;0;0;0;797617,5084;5826423,022;13,38602532;52,50651884
143581;11;10;10020413;10200418;2020;10;17;4;3;1;5;0;0;1;0;0;0;1;0;811091,5306;5831572,307;13,58873399;52,5451481
143582;11;6;6010101;6100101;2020;10;16;6;3;4;6;0;0;1;0;1;0;0;0;793380,6223;5820710,658;13,31875307;52,45760447
143583;11;1;1011301;1100308;2020;10;13;3;2;5;3;0;0;0;0;1;0;0;0;797609,2316;5828369,677;13,38764487;52,52397279
143584;11;1;1011101;1100101;2020;10;19;7;3;0;1;2;0;0;0;0;0;1;0;795260,1642;5826605,144;13,35155569;52,5094323
143585;11;3;3010101;3100101;2020;10;17;3;3;5;2;1;1;1;0;0;0;0;0;801022,5187;5842286,518;13,45044528;52,64683587
143586;11;9;9010402;9100409;2020;10;20;6;2;0;1;2;1;0;0;0;0;0;0;806783,4516;5820227,156;13,51495655;52,44591331
143587;11;7;7050505;7501134;2020;10;13;6;3;6;4;0;0;1;1;0;0;0;0;799330,6315;5819051,779;13,40457627;52,43950863
143588;11;3;3040614;3400725;2020;10;12;4;3;6;4;0;0;1;1;0;0;0;0;798840,6861;5834952,746;13,41166742;52,58230649
143589;11;3;3071536;3701554;2020;10;13;3;3;5;7;0;1;1;0;0;0;0;0;799104,0843;5830031,888;13,41110822;52,53805404
143590;11;3;3051021;3501037;2020;10;15;6;3;5;3;0;1;1;0;0;0;0;0;803049,2221;5832687,663;13,47152233;52,55967763
143591;11;9;9052001;9502043;2020;10;7;4;3;5;3;0;0;1;0;1;0;0;0;809220,7222;5823022,745;13,55329268;52,46959418
143592;11;12;12103218;12100205;2020;10;14;6;3;5;3;0;1;1;0;0;0;0;0;794848,796;5833266,14;13,3514229;52,5693655
143593;11;8;8010118;8100105;2020;10;7;4;3;2;6;0;0;1;0;0;0;1;1;801000,6894;5822169,522;13,43188121;52,46653754
143594;11;8;8010303;8100314;2020;10;9;6;3;5;3;0;0;1;0;0;0;1;0;800333,1444;5824344,674;13,42404307;52,48640172
143595;11;4;4020311;4200309;2020;10;14;7;2;2;6;0;1;0;0;1;0;0;0;788976,5591;5827064,178;13,2596274;52,51691273
143596;11;8;8020620;8200624;2020;10;13;3;3;5;3;0;1;1;0;0;0;0;0;801169,2593;5820609,163;13,43294746;52,45245865
143597;11;1;1044203;1401048;2020;10;2;6;3;0;7;2;0;1;0;0;0;0;0;795530,4035;5830896,949;13,35934089;52,54775831
143598;11;8;8020727;8200832;2020;10;6;6;3;5;2;0;0;1;0;0;0;0;0;800309,711;5816740,967;13,41686175;52,41825878
143599;11;7;7050503;7501031;2020;10;11;4;3;1;7;0;0;1;0;0;0;0;0;798476,1714;5819896,383;13,39279773;52,44754654
143600;11;9;9020702;9200717;2020;10;17;3;2;3;6;0;0;1;0;1;0;0;0;809448,3071;5818669,94;13,55259997;52,43045613
143601;11;1;1011204;1100207;2020;10;8;6;3;5;2;0;1;1;0;0;0;0;0;798311,6691;5826965,845;13,39670904;52,51100544
143602;11;1;1044101;1400937;2020;10;0;4;3;9;1;2;0;0;0;0;0;1;1;793987,2611;5832025,356;13,33764846;52,5587087
143603;11;7;7010102;7100102;2020;10;7;6;3;0;1;0;0;0;0;1;0;0;0;795046,5469;5825696,681;13,34761215;52,50140417
143604;11;3;3010101;3100101;2020;10;9;7;2;5;3;0;0;1;0;0;0;0;0;803000,7028;5842048,459;13,47937622;52,64360175
143605;11;8;8030829;8300934;2020;10;19;5;3;8;1;1;0;1;0;0;0;0;1;803303,2628;5818307,332;13,46216594;52,43064752
143606;11;1;1033101;1300731;2020;10;14;3;2;6;4;0;0;1;1;0;0;0;0;797258,9847;5833188,475;13,38681033;52,56735854
143607;11;4;4030726;4500936;2020;10;18;3;3;1;5;1;1;1;0;0;0;0;0;792147,7729;5825671,927;13,30500765;52,50274197
143608;11;11;11010103;11100102;2020;10;10;6;3;5;2;0;1;1;0;0;0;0;0;808724,6645;5834238,674;13,55642211;52,5703895
143609;11;6;6010209;6100209;2020;10;19;4;3;2;2;2;0;1;0;0;0;1;1;794750,8311;5821244,811;13,3393324;52,46165562
143610;11;2;2020204;2200210;2020;10;17;3;3;6;4;0;0;1;1;0;0;0;0;798898,9536;5825231,962;13,40378063;52,4951421
143611;11;12;12103116;12100102;2020;10;13;7;3;5;3;0;0;1;0;1;0;0;0;795817,7537;5833165,101;13,36558775;52,56793409
143612;11;11;11041022;11401032;2020;10;21;5;2;0;4;2;0;0;1;1;0;0;1;806578,9041;5827731,989;13,51885641;52,51328855
143613;11;10;10010308;10100311;2020;10;6;3;3;0;2;0;1;1;0;0;0;0;0;806486,7774;5829658,538;13,51927827;52,53060642
143614;11;5;5020627;5200632;2020;10;14;6;3;2;6;0;0;1;0;0;0;0;0;785199,1951;5828307,571;13,20517792;52,5300495
143615;11;12;12103116;12100102;2020;10;8;4;3;1;5;0;1;1;0;0;0;0;0;796566,7264;5833575,267;13,37697259;52,57120324
143616;11;4;4020208;4200206;2020;10;14;3;3;2;6;0;0;1;0;1;0;0;0;786187,7476;5825987,48;13,21771488;52,50872996
143617;11;5;5030833;5300840;2020;10;14;6;3;5;2;0;0;1;0;0;0;0;0;789200,7285;5829288,826;13,26485675;52,53673842
143618;11;8;8010302;8100313;2020;10;16;4;3;3;6;0;1;1;0;0;0;0;1;801954,6418;5824578,349;13,44806218;52,48760183
143619;11;2;2040502;2400521;2020;10;19;1;3;6;4;2;0;1;1;0;0;0;0;800561,5651;5828457,387;13,43110955;52,52313954
143620;11;7;7030301;7300517;2020;10;14;6;3;5;3;0;1;1;0;0;0;0;0;793895,8907;5822922,224;13,32826263;52,47715341
143621;11;1;1033102;1300733;2020;10;20;6;3;1;5;2;1;1;0;0;0;0;0;797263,5387;5831297,294;13,38518342;52,55040397
143622;11;6;6020301;6200311;2020;10;18;5;2;5;3;2;1;1;0;0;0;0;1;796305,2932;5818282,923;13,35951828;52,43426394
143623;11;9;9052001;9502042;2020;10;17;3;3;0;1;0;1;0;0;0;0;0;1;811714,3999;5822076,993;13,5890015;52,45970189
143624;11;11;11020514;11200513;2020;10;20;3;2;6;4;2;0;1;1;0;0;0;0;804608,1902;5831075,275;13,49296914;52,54435689
143625;11;3;3050925;3500936;2020;10;14;6;3;5;2;0;1;1;0;0;0;0;0;802266,1648;5831575,458;13,45899364;52,55014431
143626;11;7;7010101;7100101;2020;10;17;4;3;2;6;0;1;1;0;0;0;0;1;794647,3341;5825769,274;13,3418122;52,50227062
143627;11;2;2040701;2400623;2020;10;14;6;3;2;6;0;0;1;0;0;0;1;0;800385,8265;5827830,826;13,42796128;52,51762033
143628;11;8;8010407;8100418;2020;10;6;3;3;4;2;0;1;0;0;0;0;1;0;802488,8869;5823679,178;13,45509038;52,47924681
143629;11;4;4030621;4300620;2020;10;4;1;3;5;3;2;0;1;0;0;0;0;0;794160,9223;5827011,645;13,33576482;52,51367022
143630;11;2;2050802;2500833;2020;10;1;1;3;0;1;2;0;0;0;0;0;1;0;802638,3132;5826998,747;13,46029936;52,50891721
143631;11;3;3040614;3400722;2020;10;13;6;3;0;3;0;1;1;0;0;0;0;0;798695,1071;5833810,087;13,40849572;52,57214427
143632;11;3;3020209;3200205;2020;10;15;4;3;2;6;0;1;1;0;0;0;0;0;797073,2092;5834935,995;13,3856432;52,58312425
143633;11;2;2030401;2300417;2020;10;13;1;3;0;1;0;0;0;0;1;0;0;0;800787,7463;5825571,538;13,43182533;52,49714822
143634;11;2;2030402;2300419;2020;10;17;1;3;6;4;1;0;0;1;1;0;0;0;801689,3609;5825867,803;13,44533475;52,49930604
143635;11;8;8010115;8100102;2020;10;13;6;3;5;7;0;0;1;0;0;0;0;0;799844,4077;5823656,647;13,41624816;52,48050321
143636;11;1;1022201;1200623;2020;10;20;6;3;2;7;2;1;1;0;0;0;0;0;795567,6946;5829436,485;13,35858993;52,53464634
143637;11;1;1022106;1200522;2020;10;16;4;3;3;6;0;0;1;0;1;0;0;1;794321,0584;5828361,12;13,33931177;52,52568103
143638;11;9;9020802;9200819;2020;10;6;3;3;2;6;2;0;1;0;0;0;0;1;809787,6643;5820484,946;13,55925756;52,44652984
143639;11;1;1011102;1100102;2020;10;9;3;3;3;6;0;0;1;0;1;0;0;0;795052,64;5827184,91;13,34902078;52,51474176
143640;11;11;11030720;11300721;2020;10;13;6;3;5;3;0;1;1;0;0;0;0;0;804613,2639;5829088,578;13,49122286;52,52654828
143641;11;5;5010103;5100105;2020;10;17;4;2;2;6;1;0;1;0;0;0;0;1;784536,6103;5831354,039;13,19804653;52,5577104
143642;11;7;7040403;7400824;2020;10;13;6;2;0;7;0;0;1;0;1;0;0;0;797841,0944;5822205,079;13,38554042;52,46858785
143643;11;3;3061227;3601244;2020;10;17;3;3;3;6;0;1;1;0;0;0;0;0;800125,6647;5830972,847;13,42697548;52,54592649
143644;11;4;4051551;4501148;2020;10;17;7;3;5;2;1;1;1;0;0;0;0;0;792818,8514;5823222,637;13,31271356;52,48042507
143645;11;4;4030725;4300416;2020;10;16;3;3;4;2;1;1;1;0;0;0;0;0;791481,7679;5825983,491;13,29549635;52,5058913
143646;11;11;11030720;11300721;2020;10;13;6;3;2;6;0;0;1;0;0;0;0;0;804958,7313;5829956,243;13,4970953;52,53413157
143647;11;11;11051332;11501341;2020;10;16;6;3;0;7;0;1;0;0;0;0;0;0;805870,245;5824434,561;13,50541809;52,48413362
143648;11;6;6040810;6400844;2020;10;8;4;3;3;6;0;1;1;0;0;0;0;0;791597,0166;5821685,832;13,29342951;52,46730146
143649;11;1;1044103;1400942;2020;10;15;3;3;5;3;0;1;1;0;0;0;0;0;794653,1342;5830528,323;13,34611386;52,54492906
143650;11;2;2020202;2200208;2020;10;23;2;3;5;3;2;1;0;0;0;0;0;0;797906,7645;5825273,399;13,3892461;52,49605599
143651;11;10;10040829;10400836;2020;10;12;6;3;1;7;0;0;1;0;0;0;0;0;811426,8135;5827420,326;13,58977396;52,50774954
143652;11;1;1011102;1100102;2020;10;16;6;3;2;6;0;0;1;0;0;0;0;0;795179,4299;5826956,2;13,35068091;52,51262295
143653;11;2;2020201;2200207;2020;10;14;4;3;0;6;0;0;0;0;1;1;0;1;796819,582;5826051,147;13,37397193;52,50362005
143654;11;5;5030730;5300736;2020;10;11;2;2;5;2;0;0;0;0;1;0;1;0;786750,798;5829272,365;13,22882072;52,53788549
143655;11;1;1011201;1100205;2020;10;12;6;3;0;1;0;0;0;1;1;0;0;0;797010,4082;5826597,353;13,37726235;52,50841237
143656;11;1;1044101;1400937;2020;10;8;4;3;5;7;0;1;1;0;0;0;0;1;793181,3962;5831957,273;13,32573504;52,55853285
143657;11;12;12301203;12500926;2020;10;11;6;3;1;5;0;0;1;0;0;0;0;0;792952,224;5835508,331;13,32550164;52,59048952
143658;11;2;2010104;2100106;2020;10;14;7;3;3;6;0;1;0;0;0;0;0;0;798919,8533;5825586,935;13,40440611;52,49831249
143659;11;7;7020203;7200409;2020;10;7;5;3;0;7;0;1;1;0;0;0;0;0;795024,562;5823837,371;13,34564276;52,48474859
143660;11;1;1022106;1200522;2020;10;0;2;3;5;2;2;1;1;0;0;0;0;0;794572,0165;5828351,917;13,34299207;52,525463
143661;11;4;4020310;4200308;2020;10;11;6;3;5;2;0;1;1;0;0;0;0;0;790330,0525;5827542,665;13,27993568;52,52048354
143662;11;2;2030301;2300314;2020;10;9;4;3;5;2;0;1;1;0;0;0;0;0;799725,4778;5826049,584;13,41665462;52,50201758
143663;11;1;1033102;1300733;2020;10;18;2;3;5;2;1;1;1;0;0;0;0;1;797571,8762;5831890,295;13,39024897;52,55555111
143664;11;7;7010103;7100204;2020;10;21;5;3;5;3;2;1;0;0;0;0;0;0;795498,9485;5824721,773;13,35339267;52,49242007
143665;11;3;3061429;3601449;2020;10;16;4;2;6;4;0;0;1;1;0;0;0;1;801914,6937;5830337,241;13,45270038;52,53924113
143666;11;6;6010101;6100101;2020;10;8;5;3;0;1;0;0;0;0;1;0;0;0;792664,2722;5821319,295;13,30877398;52,46344487
143667;11;11;11020412;11200411;2020;10;6;4;3;5;2;1;0;1;0;0;0;0;1;805720,7274;5831817,617;13,51000724;52,55038685
143668;11;1;1044101;1400938;2020;10;13;5;3;6;7;0;0;1;1;0;0;0;0;794739,0612;5831240,555;13,34800944;52,55126719
143669;11;2;2020204;2200210;2020;10;15;7;3;5;3;0;1;1;0;0;0;0;0;798324,1612;5825388,793;13,39547957;52,49686236
143670;11;8;8010118;8100105;2020;10;20;5;3;2;6;2;0;1;0;0;0;0;1;800949,743;5822289,178;13,43124144;52,46763813
143671;11;9;9020702;9200717;2020;10;19;2;3;0;4;2;0;0;1;1;0;0;1;809553,5758;5819127,099;13,55456659;52,43449358
143672;11;3;3050925;3500936;2020;10;17;5;3;5;3;0;1;1;0;0;0;0;0;802756,1285;5831731,77;13,4663402;52,5512732
143673;11;1;1044203;1401049;2020;10;20;4;3;5;3;2;0;1;0;0;0;0;1;795884,719;5831928,984;13,36547062;52,55681716
143674;11;2;2040701;2400521;2020;10;16;2;3;5;2;0;1;0;0;0;0;1;1;800718,1279;5827874,25;13,43288304;52,51782642
143675;11;9;9010402;9100409;2020;10;17;5;2;5;3;0;0;1;0;1;0;0;0;805742,906;5818812,998;13,49840047;52,43382166
143676;11;4;4030417;4300414;2020;10;15;4;3;1;5;0;1;1;0;0;0;0;0;791532,2283;5826907,267;13,29704685;52,51414589
143677;11;6;6040806;6400840;2020;10;17;1;3;1;1;0;1;1;0;0;0;0;0;789480,2487;5819073,196;13,26009129;52,4450039
143678;11;2;2030402;2300419;2020;10;17;5;3;1;5;0;1;1;0;0;0;0;0;801592,9916;5825659,605;13,44373088;52,4974932
143679;11;4;4030931;4501042;2020;10;10;6;3;0;6;0;0;1;0;0;0;1;0;793954,5639;5826194;13,33201053;52,50645172
143680;11;9;9041402;9401432;2020;10;9;5;1;5;2;0;1;0;0;0;1;0;0;812132,8645;5820049,421;13,59324592;52,44129326
143681;11;8;8030831;8301036;2020;10;8;2;3;5;2;0;1;0;0;0;0;1;0;803727,8755;5817997,424;13,46811074;52,42763426
143682;11;2;2040702;2400624;2020;10;9;3;3;1;5;0;1;1;0;0;0;0;0;801460,4985;5827607,622;13,44354902;52,51502676
143683;11;5;5030731;5300737;2020;10;17;5;3;6;7;0;0;1;1;0;0;0;0;787515,0355;5829899,126;13,24060012;52,54310203
143684;11;8;8010404;8100415;2020;10;22;7;3;5;3;2;1;1;0;0;0;0;0;801397,0552;5823746,531;13,43912316;52,48045416
143685;11;2;2050801;2500832;2020;10;18;5;3;0;1;2;0;0;0;1;0;0;1;803208,3044;5826817,458;13,46850706;52,50697586
143686;11;7;7020204;7200412;2020;10;15;2;3;0;7;0;1;0;0;0;0;0;1;796051,1974;5823250,873;13,36019656;52,47893543
143687;11;9;9051901;9501939;2020;10;11;3;3;2;2;0;0;1;0;0;0;0;0;810633,334;5821021,486;13,57215953;52,45085835
143688;11;12;12301203;12500930;2020;10;16;5;2;5;2;0;0;1;0;1;0;0;0;793586,466;5834643,614;13,33407106;52,58239596
143689;11;5;5030731;5300737;2020;10;18;4;3;0;6;1;0;0;0;1;0;1;1;787963,7722;5829867,573;13,2471715;52,54258216
143690;11;2;2050803;2500835;2020;10;15;5;3;6;7;0;0;0;1;0;0;1;0;803083,4307;5825984,729;13,46591486;52,49958161
143691;11;1;1011105;1100102;2020;10;19;3;3;5;2;2;1;1;0;0;0;0;1;796641,944;5826645,407;13,37189203;52,5090436
143692;11;1;1011302;1100309;2020;10;7;3;3;2;6;0;1;1;0;0;0;0;0;798241,8966;5829023,231;13,3975286;52,52948533
143693;11;2;2010102;2100102;2020;10;11;1;3;5;3;0;1;1;0;0;0;0;0;798334,1359;5825630,643;13,39584269;52,49902478
143694;11;1;1011105;1100102;2020;10;16;1;3;5;2;0;1;1;0;0;0;0;0;796642,9584;5826641,545;13,37190349;52,50900843
143695;11;5;5020627;5200632;2020;10;15;5;3;5;3;0;0;1;0;1;0;0;0;785658,2525;5828040,24;13,21169703;52,52741227
143696;11;5;5010310;5100312;2020;10;19;6;3;0;2;1;0;1;0;0;0;1;0;784761,393;5830440,578;13,20056972;52,54940286
143697;11;2;2050803;2500835;2020;10;15;4;3;0;2;0;0;1;0;0;0;0;0;803014,4601;5825746,029;13,46468478;52,49748047
143698;11;9;9041402;9401432;2020;10;14;2;3;0;5;0;1;1;0;0;0;0;0;812409,6656;5820094,696;13,59734733;52,44154094
143699;11;1;1011201;1100205;2020;10;9;3;3;5;2;0;1;1;0;0;0;0;0;796952,6725;5826777,071;13,37657449;52,51005478
143700;11;7;7020203;7200409;2020;10;15;5;3;5;2;0;1;1;0;0;0;0;0;795238,1583;5824306,362;13,34919459;52,48883732
143701;11;6;6010102;6100102;2020;10;13;4;2;0;1;0;1;0;0;0;0;0;1;793742,8526;5820572,327;13,32394715;52,45616981
143702;11;8;8020620;8200624;2020;10;8;3;3;2;6;0;0;1;0;0;1;0;0;801144,9895;5820637,408;13,43261686;52,45272519
143703;11;12;12103219;12100204;2020;10;14;5;3;5;3;0;0;1;0;1;0;0;0;795463,6623;5832475,79;13,35976475;52,56194737
143704;11;3;3040614;3400723;2020;10;14;5;3;2;6;0;0;1;0;0;0;0;0;799607,1218;5834004,702;13,42208862;52,57338742
143705;11;7;7020203;7200410;2020;10;17;4;3;6;4;0;0;1;1;0;0;0;0;795644,3004;5823559,58;13,35449639;52,48192319
143706;11;8;8010118;8100105;2020;10;22;3;3;1;5;2;0;1;0;1;0;0;1;800768,6158;5822097,058;13,42840998;52,46601583
143707;11;3;3020203;3200204;2020;10;14;5;3;5;2;0;1;1;0;0;0;0;0;798057,6299;5837198,756;13,40216569;52,60286816
143708;11;7;7020201;7200307;2020;10;16;2;3;5;2;0;1;1;0;0;0;0;1;794964,1236;5824294,122;13,34515952;52,48887572
143709;11;11;11020514;11200513;2020;10;20;1;3;0;1;2;1;0;0;0;0;0;0;804561,6342;5830770,984;13,49200577;52,54165571
143710;11;1;1044203;1401049;2020;10;2;7;3;5;2;2;1;1;0;0;0;0;0;795901,0195;5831965,323;13,36574275;52,55713404
143711;11;9;9051901;9501939;2020;10;19;2;3;0;3;2;0;1;0;1;0;0;1;810660,7958;5821947,341;13,57342365;52,4591399
143712;11;9;9041402;9401432;2020;10;14;5;3;5;3;0;0;1;0;0;0;0;0;812119,1841;5820813,348;13,59375888;52,44814691
143713;11;5;5020419;5200423;2020;10;19;6;2;5;2;2;0;1;0;1;0;0;0;781981,7593;5828468,404;13,15801076;52,53316558
143714;11;1;1033203;1300836;2020;10;12;4;3;5;2;0;1;1;0;0;0;0;1;796653,7509;5831082,747;13,37602481;52,54881322
143715;11;7;7050501;7501030;2020;10;16;2;3;4;2;0;0;1;0;0;0;0;1;797810,2361;5819434,942;13,38261673;52,44377334
143716;11;11;11041128;11401137;2020;10;14;5;3;5;3;0;1;1;0;0;0;0;0;806411,7212;5825657,698;13,51449169;52,49479216
143717;11;3;3061228;3601245;2020;10;8;4;2;5;2;0;1;1;0;0;0;0;0;800318,9481;5831543,434;13,43033322;52,55093429
143718;11;1;2010103;2100104;2020;10;23;3;3;5;5;2;0;1;0;1;0;0;1;799358,6586;5826317,034;13,41150716;52,50461624
143719;11;8;8020727;8200832;2020;10;13;5;3;6;2;0;0;1;1;0;0;0;0;800299,8854;5816743,82;13,41672026;52,41828974
143720;11;3;3040818;3400826;2020;10;17;7;2;0;7;0;1;0;0;0;0;0;0;798733,2217;5832862,329;13,40820292;52,56362816
143721;11;12;12214424;12200309;2020;10;22;5;3;0;3;2;0;1;0;1;0;0;1;793389,51;5832514,299;13,32928861;52,56341418
143722;11;3;3030716;3300517;2020;10;14;2;3;5;3;0;0;1;0;0;0;1;0;802580,3609;5833491,696;13,46536031;52,56714473
143723;11;5;5020521;5200524;2020;10;15;7;2;5;3;0;0;1;0;0;0;0;0;780017,1486;5827866,621;13,12861635;52,52878245
143724;11;11;11020514;11200513;2020;10;19;2;3;1;5;2;1;1;0;0;0;0;1;804530,4624;5830788,115;13,49156325;52,54182667
143725;11;6;6010101;6100101;2020;10;11;5;2;0;1;0;1;0;0;0;0;0;0;792477,797;5820808,465;13,3055894;52,4589652
143726;11;4;4031032;4500937;2020;10;12;5;3;5;3;0;0;1;0;1;0;0;0;791148,3488;5824726,761;13,28949908;52,49480277
143727;11;7;7070701;7601442;2020;10;11;4;3;5;2;0;1;0;0;0;1;0;0;798709,7237;5816024,209;13,39276523;52,41270943
143728;11;1;3071536;3701556;2020;10;16;2;3;5;3;1;1;1;0;0;0;0;1;799080,2823;5829017,503;13,40984557;52,52897467
143729;11;10;10010102;10100104;2020;10;12;5;3;5;3;0;1;1;0;0;0;0;0;810027,5514;5833616,144;13,57500293;52,56407029
143730;11;6;6030504;6300528;2020;10;6;4;3;2;6;2;0;1;0;0;0;0;1;790838,1315;5817586,558;13,2787204;52,4309553
143731;11;1;1033101;1300732;2020;10;21;3;3;1;5;2;0;1;0;0;0;0;1;797517,8287;5832692,467;13,39017324;52,56277107
143732;11;4;4051655;4501153;2020;10;15;5;3;5;2;0;1;1;0;0;0;0;0;794169,4052;5823922,268;13,33316061;52,48597105
143733;11;1;1022206;1200628;2020;10;9;7;3;2;6;0;0;1;0;0;0;1;0;796296,0504;5828522,31;13,36848195;52,5260562
143734;11;1;1022201;1200623;2020;10;19;5;2;6;4;1;0;0;1;0;0;1;0;795392,8376;5828562,241;13,35524266;52,52690427
143735;11;4;4041344;4400835;2020;10;15;2;3;5;2;0;1;1;0;0;0;0;0;793348,71;5822268,657;13,31965426;52,47158859
143736;11;1;1011402;1100416;2020;10;11;3;3;2;6;0;0;1;0;0;0;0;0;798114,5459;5829927,429;13,39646782;52,53765992
143737;11;8;8010301;8100312;2020;10;10;5;3;5;2;0;1;0;0;0;0;0;0;801696,5742;5824226,696;13,44395475;52,48459258
143738;11;12;12304314;12500824;2020;10;20;4;3;1;5;2;1;1;0;0;0;0;1;791336,8619;5835534,813;13,30174707;52,59159456
143739;11;4;4030827;4300623;2020;10;16;2;2;0;6;0;1;1;0;0;0;0;1;792414,1302;5826160,884;13,30935001;52,50698267
143740;11;9;9051701;9501736;2020;10;7;5;3;5;3;1;1;1;0;0;0;0;1;813013,5901;5821425,301;13,60745002;52,45311944
143741;11;3;3040614;3400721;2020;10;15;4;3;0;3;0;1;1;0;0;0;0;1;798056,7735;5833451,59;13,39878248;52,56928078
143742;11;7;7050501;7501029;2020;10;11;5;3;9;1;0;0;1;0;0;0;0;0;797342,6172;5819402,075;13,37572775;52,44373321
143743;11;11;11051229;11501238;2020;10;9;4;2;5;2;0;1;0;0;0;1;0;0;803700,4456;5826249,524;13,47521791;52,50161188
143744;11;6;6010209;6100209;2020;10;18;2;3;5;3;2;0;1;0;0;0;0;1;794500,2517;5820873,14;13,33532693;52,45845888
143745;11;7;7070707;7601548;2020;10;10;5;2;1;5;0;0;1;0;0;0;0;0;800796,01;5813117,054;13,42073675;52,38550861
143746;11;10;10020622;10200629;2020;10;16;4;3;5;3;0;0;1;0;0;0;1;1;811122,4282;5828405,16;13,58622422;52,51674866
143747;11;3;3040614;3400725;2020;10;10;5;3;5;2;0;0;1;0;1;0;0;0;798904,2345;5834987,614;13,41263398;52,58258412
143748;11;1;1033202;1300835;2020;10;20;7;3;2;6;2;0;1;0;0;0;0;0;797887,777;5830289,265;13,39345862;52,54102732
143749;11;12;12103218;12100205;2020;10;18;5;2;2;6;0;0;1;0;0;0;0;1;794290,5829;5835457,672;13,34515613;52,58931295
143750;11;6;6030503;6300526;2020;10;12;2;3;5;3;0;1;1;0;0;0;0;0;789359,0968;5817800,744;13,25721204;52,43365993
143751;11;2;2010102;2100103;2020;10;9;3;2;5;2;0;1;0;0;0;1;0;0;798684,189;5826450,105;13,40171911;52,50617868
143752;11;1;1022101;1200517;2020;10;9;5;3;1;5;0;1;1;0;0;0;0;0;793178,8858;5828287,489;13,32245946;52,52563637
143753;11;9;9051801;9501838;2020;10;17;4;2;1;5;1;0;1;0;0;0;0;1;818791,3582;5822194,111;13,69292369;52,45666953
143754;11;2;2030302;2300315;2020;10;19;3;3;5;2;2;1;1;0;0;0;0;1;800404,2607;5825784,459;13,42638539;52,49926792
143755;11;11;11040926;11400931;2020;10;9;5;3;0;7;0;1;0;0;0;0;1;0;805844,6058;5827143,516;13,50752883;52,50842667
143756;11;4;4030931;4501042;2020;10;19;3;3;5;3;2;0;1;0;1;0;0;1;793914,2038;5825524,164;13,33082631;52,50046873
143757;11;5;5030731;5300737;2020;10;7;1;3;5;2;0;0;1;0;0;0;0;0;788023,358;5829569,486;13,24778927;52,53987819
143758;11;12;12214422;12200310;2020;10;2;1;3;5;3;2;0;1;0;0;0;0;1;792283,1246;5833928,748;13,31425958;52,57668922
143759;11;3;3071633;3701657;2020;10;23;5;3;0;4;2;0;0;1;0;0;1;0;800046,2749;5830412,633;13,42530224;52,54094885
143760;11;2;2010102;2100102;2020;10;17;6;3;3;6;0;1;1;0;0;0;0;0;798217,3689;5825851,751;13,39432566;52,50107056
143761;11;4;4020204;4200203;2020;10;13;1;3;2;6;0;0;1;0;1;0;0;0;787651,1736;5826352,282;13,23953353;52,51123091
143762;11;2;2020205;2200211;2020;10;18;1;3;0;1;1;1;0;0;0;0;0;0;797862,5906;5824587,576;13,3879842;52,4899325
143763;11;1;1022201;1200623;2020;10;22;5;3;1;7;2;0;1;0;0;0;0;0;795919,9004;5828840,53;13,36323684;52,52911304
143764;11;12;12214422;12200310;2020;10;20;6;3;5;2;2;0;1;0;1;0;0;0;792157,8781;5833354,585;13,31191067;52,57160933
